,Year,District Name,District Code_x,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv.,% Dropped Out,% Permanently Excluded,District Code_y,American Indian or Alaska Native,Asian,Black or African American,Hispanic or Latino,"Multi-Race, Not Hispanic or Latino",Native Hawaiian or Other Pacific Islander,White,Female,Male,Tests Taken,Reading / Writing,Math
960,2020,Community Charter School of Cambridge (District),4360000,46,100,0,0,0,0,0,4360000,1.2,3.9,60.6,25.9,3.4,0.5,4.4,52.3,47.7,16,539,546
961,2020,Concord-Carlisle,6400000,278,98.2,1.4,0,0.4,0,0,6400000,0.1,9.2,4.4,3.8,2.9,0,79.6,52.9,47.1,132,633,647
962,2020,Danvers,710000,213,98.1,1.4,0,0,0.5,0,710000,0.2,2.6,2.1,6.7,2.4,0,86.1,49.2,50.8,108,556,550
963,2020,Dartmouth,720000,238,95,2.5,0,0,2.5,0,720000,0,0.6,1.4,2.7,5.4,0,90,48.1,51.9,145,558,554
964,2020,Dedham,730000,181,94.5,2.8,0,0,2.8,0,730000,0.3,2.8,7.2,13.1,3.8,0,72.7,48.7,51.3,111,536,549
965,2020,Dennis-Yarmouth,6450000,155,95.5,1.3,0,0.6,2.6,0,6450000,2,2.2,8.2,9.5,6.2,0.1,71.8,48.9,51.1,103,531,511
966,2020,Dighton-Rehoboth,6500000,171,93.6,3.5,0.6,0,2.3,0,6500000,0,1.2,0.8,3.9,2.2,0,91.9,47.8,52.2,79,556,540
967,2020,Douglas,770000,95,91.6,6.3,0,0,2.1,0,770000,0,1.4,0.7,2.6,1.8,0.2,93.4,49,51,31,555,517
968,2020,Dover-Sherborn,6550000,156,96.8,3.2,0,0,0,0,6550000,0.1,7,2.3,2.7,3.5,0,84.5,49.1,50.9,90,634,651
969,2020,Dracut,790000,184,94.6,3.8,0.5,0,1.1,0,790000,0.1,4.9,5,7.4,1.5,0.1,81,49.2,50.8,79,540,545
970,2020,Dudley-Charlton Reg,6580000,247,96,1.2,0,0.4,2.4,0,6580000,0.2,1.4,1.5,6.6,1.9,0.1,88.4,49.4,50.6,117,546,547
971,2020,Duxbury,820000,247,99.2,0.8,0,0,0,0,820000,0.1,1.4,0.2,1.9,2.6,0,93.8,48.5,51.5,229,586,578
972,2020,East Bridgewater,830000,152,99.3,0.7,0,0,0,0,830000,0.3,0.7,2.2,1.3,2.4,0.2,92.9,49.6,50.4,87,534,512
973,2020,East Longmeadow,870000,209,97.6,1,0,0,1.4,0,870000,0.2,5,2.5,5.1,1.6,0.1,85.6,49.9,50.1,87,561,560
974,2020,Easthampton,860000,112,95.5,1.8,0.9,0,1.8,0,860000,0.1,3.7,1.7,9.7,1.8,0,83,49.7,50.3,46,552,528
975,2020,Easton,880000,257,94.9,4.7,0,0,0.4,0,880000,0.2,3,4.7,3.7,2.7,0.1,85.6,50.4,49.6,150,562,552
976,2020,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District),4520000,75,100,0,0,0,0,0,4520000,0.3,3.2,43.7,46,2.1,0,4.7,67.4,32.6,56,439,430
977,2020,Essex North Shore Agricultural and Technical School District,8170000,315,99.7,0,0,0.3,0,0,8170000,0.1,1.3,1.4,11.7,2.5,0.1,82.9,55.2,44.8,166,533,509
978,2020,Everett,930000,377,82.8,5.3,4,0,8,0,930000,0.5,4.9,18,43.9,1.9,0.1,30.8,48.4,51.6,194,506,493
979,2020,Excel Academy Charter (District),4100000,142,95.1,0.7,0,1.4,2.8,0,4100000,1.3,1.5,8.9,77.6,0,0.3,10.4,50.1,49.9,169,480,503
980,2020,Fairhaven,940000,148,95.3,2.7,0,0,2,0,940000,0.2,2.1,1.4,5.2,3,0,88.1,48.9,51.1,82,540,562
981,2020,Fall River,950000,469,74.4,4.9,6.8,1.7,12.2,0,950000,0.2,4.3,7.4,23.5,6.6,0.1,57.9,48.3,51.7,69,543,526
982,2020,Falmouth,960000,186,93,2.7,0,2.2,2.2,0,960000,1.2,2.6,4.5,4.3,5.5,0.1,81.9,48.9,51.1,116,565,554
983,2020,Fitchburg,970000,240,89.6,5.4,0.8,0.4,3.8,0,970000,0.1,5.4,5.5,48.5,7,0.1,33.4,49.1,50.9,222,465,460
984,2020,Four Rivers Charter Public (District),4130000,33,90.9,3,0,3,3,0,4130000,0,2.8,0.5,6.5,5.1,0,85.3,54.4,45.6,15,625,593
985,2020,Foxborough,990000,197,98.5,1.5,0,0,0,0,990000,0.4,3.5,4.2,3.2,1.6,0.1,87.1,47.4,52.6,147,566,579
986,2020,Foxborough Regional Charter (District),4460000,59,100,0,0,0,0,0,4460000,0,9.7,30.4,3.9,5.2,0.1,50.8,54,46,56,569,543
987,2020,Framingham,1000000,462,88.1,5.8,1.1,0.6,4.3,0,1000000,0.1,5.6,6.3,25.8,3.5,0,58.8,49,51,220,563,588
988,2020,Francis W. Parker Charter Essential (District),4780000,53,92.5,5.7,0,1.9,0,0,4780000,0,1.5,0.5,3.5,2.5,0.3,91.7,50.9,49.1,25,619,572
989,2020,Franklin,1010000,409,98,2,0,0,0,0,1010000,0.2,5.4,1.5,2.3,1.7,0.3,88.7,49.1,50.9,289,576,572
990,2020,Franklin County Regional Vocational Technical,8180000,106,89.6,3.8,1.9,0,4.7,0,8180000,0.2,0.2,1,2.6,0.6,0,95.5,35.7,64.3,7,nil,nil
991,2020,Freetown-Lakeville,6650000,167,97,1.8,1.2,0,0,0,6650000,0.2,0.9,1.4,1.4,1.4,0.1,94.5,49.9,50.1,62,553,572
992,2020,Frontier,6700000,90,94.4,3.3,0,0,2.2,0,6700000,0,3.1,1,3.6,2.4,0.3,89.6,47.1,52.9,52,567,570
993,2020,Gardner,1030000,133,84.2,6.8,0,0,9,0,1030000,0.2,1.5,2.9,13.4,7.9,0.1,74,48.3,51.7,113,497,475
994,2020,Gateway,6720000,47,91.5,4.3,0,0,4.3,0,6720000,0.5,0.1,0.7,4.2,2.1,0.1,92.3,48.5,51.5,19,539,523
995,2020,Georgetown,1050000,98,95.9,1,0,0,3.1,0,1050000,0,1.4,0.7,1.4,1.1,0.1,95.3,48.9,51.1,71,580,570
996,2020,Gill-Montague,6740000,47,87.2,4.3,0,4.3,4.3,0,6740000,0.4,0,1.9,9.2,7.3,0.2,81,48.6,51.4,8,nil,nil
997,2020,Global Learning Charter Public (District),4960000,32,93.8,3.1,0,0,3.1,0,4960000,0.8,1.4,11.8,27.8,5.1,0,53.1,49.2,50.8,9,nil,nil
998,2020,Gloucester,1070000,158,88,6.3,0.6,0.6,4.4,0,1070000,0.4,1.4,1.4,7.2,2.6,0.5,86.3,48.9,51.1,82,544,553
999,2020,Grafton,1100000,189,95.2,1.6,0,0,3.2,0,1100000,0.2,11.6,1.2,4.2,2.9,0.1,79.8,49.6,50.4,106,570,574
1000,2020,Granby,1110000,49,100,0,0,0,0,0,1110000,0.4,2.6,0.4,5.6,1.8,0,89.3,46.8,53.2,12,528,543
1001,2020,Greater Fall River Regional Vocational Technical,8210000,319,96.2,0.6,0.6,0.3,2.2,0,8210000,0.5,1.6,1.5,7.3,4.8,0.1,84.2,44.7,55.3,87,509,498
1002,2020,Greater Lawrence Regional Vocational Technical,8230000,351,96.9,1.7,0,0.6,0.9,0,8230000,0.1,1,1.1,79.3,0.1,0,18.4,48.8,51.2,88,461,471
1003,2020,Greater Lowell Regional Vocational Technical,8280000,487,95.5,2.5,0.4,0.4,1.2,0,8280000,0.5,17.1,3.2,29.5,3.4,0,46.4,45.2,54.8,80,493,483
1004,2020,Greater New Bedford Regional Vocational Technical,8250000,525,92,1.1,0,0,6.5,0.4,8250000,0.3,0.9,9.4,19.3,3,0,67.1,52.4,47.6,178,507,494
1005,2020,Greenfield,1140000,59,93.2,5.1,0,1.7,0,0,1140000,0,1.8,1.2,15.7,5.2,0,76.1,48.6,51.4,33,541,557
1006,2020,Greenfield Commonwealth Virtual District,39010000,27,29.6,22.2,0,0,48.1,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,11,491,485
1007,2020,Groton-Dunstable,6730000,174,97.7,2.3,0,0,0,0,6730000,0.2,5,1,1.3,1,0.1,91.4,47.4,52.6,114,596,623
1008,2020,Hadley,1170000,22,95.5,4.5,0,0,0,0,1170000,0.2,1.5,2.3,6.9,3,3.5,82.7,46.5,53.5,18,584,595
1009,2020,Hamilton-Wenham,6750000,130,96.9,1.5,0.8,0,0.8,0,6750000,0.2,3.6,1.3,2,2,0.4,90.6,52,48,99,593,591
1010,2020,Hampden Charter School of Science East (District),4990000,47,95.7,4.3,0,0,0,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,16,590,607
1011,2020,Hampden-Wilbraham,6800000,250,97.6,0.4,0,0.8,1.2,0,6800000,0.1,2.6,2.6,5.4,3.1,0.1,86,50.4,49.6,86,549,558
1012,2020,Hampshire,6830000,112,95.5,0,0,1.8,2.7,0,6830000,0.1,0.1,0.8,2.3,1.6,0,95.1,51.9,48.1,45,587,576
1013,2020,Hanover,1220000,177,96.6,2.8,0,0,0.6,0,1220000,0,1.7,0.8,1.5,0.4,0,95.6,48.3,51.7,150,568,561
1014,2020,Harvard,1250000,86,96.5,2.3,0,0,1.2,0,1250000,0,10.7,1.9,3.5,1.4,0,82.4,47.6,52.4,49,628,626
1015,2020,Hatfield,1270000,30,96.7,0,0,0,3.3,0,1270000,0,0.9,0.4,4.3,2.2,0,92.2,49.4,50.6,16,616,582
1016,2020,Haverhill,1280000,397,82.6,8.8,0.5,1,7.1,0,1280000,0.2,1.8,3.3,30.1,1.2,0.1,63.3,47,53,169,542,539
1017,2020,Hingham,1310000,293,98.6,1,0,0.3,0,0,1310000,0,2.2,1,2.2,2.7,0,91.8,48.7,51.3,170,597,583
1018,2020,Holbrook,1330000,61,95.1,1.6,1.6,0,1.6,0,1330000,0.2,3.9,18,11.2,7.7,0.1,58.9,49.7,50.3,34,513,499
1019,2020,Holliston,1360000,217,96.8,2.8,0,0,0.5,0,1360000,0.2,5.7,0.7,3.8,2.7,0,86.8,49.4,50.6,121,585,588
1020,2020,Holyoke,1370000,287,78,8,3.5,1.4,9.1,0,1370000,0,0.8,2.9,79.3,1.2,0,15.7,46.7,53.3,73,490,464
1021,2020,Hoosac Valley Regional,6030000,54,94.4,1.9,0,0,3.7,0,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,21,495,504
1022,2020,Hopedale,1380000,70,95.7,1.4,1.4,0,1.4,0,1380000,0.5,1.8,0.8,3.7,2,0.2,91.1,46.9,53.1,62,574,556
1023,2020,Hopkinton,1390000,262,99.2,0.8,0,0,0,0,1390000,0.3,9.9,0.8,1.9,2.3,0,84.8,50.6,49.4,117,596,623
1024,2020,Hudson,1410000,165,93.9,4.8,0,0.6,0.6,0,1410000,0.1,2.1,1.6,7.4,2.7,0.1,86,49.8,50.2,97,546,545
1025,2020,Hull,1420000,65,96.9,1.5,0,0,1.5,0,1420000,0.1,0.8,1.5,1.6,1.3,0.2,94.4,45.8,54.2,41,550,564
1026,2020,Innovation Academy Charter (District),4350000,80,91.3,6.3,0,0,2.5,0,4350000,0.1,6.4,3.3,5.7,3.4,0,81.1,50.8,49.2,43,549,529
1027,2020,Ipswich,1440000,127,93.7,3.9,0,0,2.4,0,1440000,0.1,1.9,1.3,4.1,3.9,0,88.8,50.9,49.1,72,586,573
1028,2020,King Philip,6900000,320,95.3,3.1,0.3,0,1.3,0,6900000,0.1,1.6,1.3,1.8,1.5,0,93.6,48.2,51.8,270,579,565
1029,2020,KIPP Academy Lynn Charter (District),4290000,104,98.1,0,0,0,1.9,0,4290000,0,2.5,25.1,61.8,2.6,0,8,51.3,48.7,26,492,514
1030,2020,Lawrence,1490000,697,76.9,10.8,3.9,0.7,7.7,0,1490000,0.1,1.5,1.5,91.6,0.4,0,5,48.2,51.8,237,469,477
1031,2020,Lee,1500000,46,91.3,6.5,0,0,2.2,0,1500000,0,2.6,0.3,8.4,2.8,0,85.9,51.5,48.5,24,541,540
1032,2020,Leicester,1510000,109,97.2,1.8,0,0,0.9,0,1510000,0.5,2.4,4.1,5.4,1.1,0.1,86.4,47.9,52.1,44,551,519
1033,2020,Lenox,1520000,59,100,0,0,0,0,0,1520000,0.3,2.6,0.3,6.8,2,0,88,51.2,48.8,23,605,601
1034,2020,Leominster,1530000,369,94.9,3.3,0.3,0.3,1.4,0,1530000,0.1,3.4,7.5,30.8,3.3,0.1,54.8,47.3,52.7,202,527,534
1035,2020,Lexington,1550000,517,97.5,2.3,0,0,0.2,0,1550000,0.1,35.1,4.2,3.2,5.6,0,51.8,49,51,339,645,684
1036,2020,Lincoln-Sudbury,6950000,344,95.9,2.6,0.3,0.3,0.9,0,6950000,0,5.9,4.7,3.9,4.1,0.1,81.3,52.1,47.9,222,616,628
1037,2020,Littleton,1580000,116,94.8,4.3,0,0,0.9,0,1580000,0.2,6.2,1,2.2,1.9,0.4,88.1,51.2,48.8,49,626,620
1038,2020,Longmeadow,1590000,242,97.9,1.7,0,0.4,0,0,1590000,0.1,9.3,2.1,4.2,3.1,0.1,81.1,48.3,51.7,123,582,590
1039,2020,Lowell,1600000,662,85.6,5,0.3,1.5,7.6,0,1600000,0.1,29.1,7.3,30.7,3.5,0,29.3,47.9,52.1,314,522,533
1040,2020,Ludlow,1610000,189,95.8,1.6,1.1,0.5,1.1,0,1610000,0.2,0.4,1.9,8.4,2.3,0.3,86.4,50.2,49.8,66,547,561
1041,2020,Lunenburg,1620000,90,97.8,1.1,0,0,1.1,0,1620000,0.4,1.5,1.6,5.9,1.9,0.4,88.3,48.1,51.9,61,562,570
1042,2020,Lynn,1630000,942,84.5,4.7,0.5,0.5,9.8,0,1630000,0.3,9.1,10.1,58.2,3.9,0,18.3,47.1,52.9,337,504,501
1043,2020,Lynnfield,1640000,142,99.3,0.7,0,0,0,0,1640000,0,4,1.8,4,2.2,0,88,49.3,50.7,87,563,566
1044,2020,Malden,1650000,343,84,8.5,2.3,0.3,5,0,1650000,0.3,23.2,20,21.9,3.8,0.1,30.7,49.2,50.8,251,511,549
1045,2020,Manchester Essex Regional,6980000,103,99,1,0,0,0,0,6980000,0,0.8,0.1,0.8,0.7,0,97.6,50.2,49.8,70,613,601
1046,2020,Mansfield,1670000,297,97.3,2,0,0,0.7,0,1670000,0.2,4.9,2.7,3.9,3,0,85.3,48.1,51.9,166,581,589
1047,2020,Marblehead,1680000,233,96.6,2.1,0.4,0.4,0.4,0,1680000,0.1,1.7,3.2,6.1,2.4,0,86.5,49.6,50.4,173,593,592
1048,2020,Marlborough,1700000,191,92.1,4.7,0,0,3.1,0,1700000,0.2,4,3.4,40.1,2.9,0,49.5,48.4,51.6,151,522,518
1049,2020,Marshfield,1710000,317,98.1,0.6,0,0,1.3,0,1710000,0.2,1,0.4,2.5,1.3,0,94.5,49,51,199,562,563
1050,2020,Martha's Vineyard,7000000,146,93.8,2.1,0,0,4.1,0,7000000,2.4,1.1,2.4,10.1,4.1,0.2,79.7,46.9,53.1,126,576,561
1051,2020,Masconomet,7050000,266,97.4,1.9,0,0,0.8,0,7050000,0.2,2.9,0.5,2,1.3,0.2,92.9,50.2,49.8,150,584,597
1052,2020,Mashpee,1720000,99,93.9,3,0,0,3,0,1720000,6.2,1.9,3.4,4.1,5,0.1,79.3,49,51,108,541,529
1053,2020,MATCH Charter Public School (District),4690000,68,88.2,7.4,0,1.5,2.9,0,4690000,0.6,1.4,46.6,45.9,1.5,0.1,4,51,49,33,470,521
1054,2020,Maynard,1740000,85,92.9,2.4,0,2.4,2.4,0,1740000,0.1,2.9,2,11.3,3.9,0,79.7,49.1,50.9,46,565,542
1055,2020,Medfield,1750000,204,97.1,1,0,0,2,0,1750000,0.2,4.2,0.6,2.7,2.7,0.1,89.5,49.3,50.7,118,605,616
1056,2020,Medford,1760000,276,93.5,2.9,0,1.1,2.5,0,1760000,0.3,8.7,14.5,9.8,4.1,0,62.6,49.1,50.9,136,548,543
1057,2020,Medway,1770000,181,97.8,0.6,0,1.1,0.6,0,1770000,0.3,2.8,1,3,1.7,0,91.1,50,50,111,568,575
1058,2020,Melrose,1780000,246,95.5,4.1,0,0,0.4,0,1780000,0,4.4,5.7,3.6,4.3,0,82,50.1,49.9,175,577,557
1059,2020,Mendon-Upton,7100000,137,98.5,1.5,0,0,0,0,7100000,0,2.1,0.7,3.5,2.2,0,91.5,50,50,95,570,555
1060,2020,Methuen,1810000,405,94.8,2.2,0.2,0.2,2.5,0,1810000,0.1,3.9,3.2,35.5,2,0,55.2,47.5,52.5,194,517,520
1061,2020,Middleborough,1820000,153,94.1,3.3,0,0,2,0.7,1820000,0.7,0.9,2,3.3,3.7,0,89.5,49.1,50.9,71,572,553
1062,2020,Milford,1850000,253,89.3,4.3,0,0.8,5.1,0.4,1850000,1.7,2.3,2.6,23.4,3,0.1,67,47.7,52.3,141,554,547
1063,2020,Millbury,1860000,106,95.3,2.8,0,0,1.9,0,1860000,0.1,2,1.8,6.6,4,0,85.5,47.9,52.1,60,539,545
1064,2020,Millis,1870000,88,96.6,1.1,0,0,2.3,0,1870000,0.5,2,1.2,3.8,2.8,0.1,89.6,47.9,52.1,57,555,533
1065,2020,Milton,1890000,217,95.9,3.2,0,0,0.9,0,1890000,0,5.9,16,4.3,3.4,0.2,70.1,48.9,51.1,204,567,579
1066,2020,Minuteman Regional Vocational Technical,8300000,104,96.2,1.9,0,0,1.9,0,8300000,0.2,2.1,6.1,11.2,2.7,0,77.7,32.1,67.9,25,546,529
1067,2020,Mohawk Trail,7170000,45,88.9,6.7,0,0,4.4,0,7170000,0.2,0.9,0.5,3.9,2.7,0,91.8,49.2,50.8,20,536,528
1068,2020,Monomoy Regional School District,7120000,103,97.1,1,0,1,1,0,7120000,0.7,1.5,5,5.4,4.4,0.2,82.9,50.4,49.6,68,573,558
1069,2020,Monson,1910000,50,94,4,0,0,2,0,1910000,0.3,0.9,0.7,2.4,1.6,0.6,93.6,51.7,48.3,21,533,513
1070,2020,Montachusett Regional Vocational Technical,8320000,309,98.4,1,0,0,0.6,0,8320000,0.1,0.9,1.2,13.6,4.3,0,79.9,45.5,54.5,100,535,522
1071,2020,Mount Greylock,7150000,70,100,0,0,0,0,0,7150000,0.2,1.5,1.1,2.7,4.4,0,90.1,48.7,51.3,31,599,590
1072,2020,Mystic Valley Regional Charter (District),4700000,82,100,0,0,0,0,0,4700000,0.3,16.7,17.4,6,4.2,0,55.3,52.3,47.7,56,586,586
1073,2020,Nantucket,1970000,124,91.1,5.6,3.2,0,0,0,1970000,0,1.7,10.6,26.1,3.3,0.1,58.1,48.8,51.2,109,549,526
1074,2020,Narragansett,7200000,69,95.7,1.4,0,0,2.9,0,7200000,0.1,0.3,0.7,4.2,3.7,0.1,90.9,47.9,52.1,18,523,548
1075,2020,Nashoba,7250000,202,96,1,0,0.5,2.5,0,7250000,0.1,2.9,1,3.7,2.4,0.1,89.9,49.4,50.6,114,594,608
1076,2020,Nashoba Valley Regional Vocational Technical,8520000,148,98.6,1.4,0,0,0,0,8520000,0.5,0.8,0.7,5.9,3.1,0,88.9,40.5,59.5,39,517,497
1077,2020,Natick,1980000,402,98.3,1.2,0.2,0.2,0,0,1980000,0,8.5,2.6,4.2,5.1,0.1,79.5,49.6,50.4,250,590,597
1078,2020,Nauset,6600000,199,99,0.5,0,0,0.5,0,6600000,0.4,3,3.3,3.4,2,0.2,87.8,51.5,48.5,115,585,561
1079,2020,Needham,1990000,392,99,0.5,0.3,0,0.3,0,1990000,0.1,7.9,2.9,5.2,4.4,0,79.6,50.8,49.2,208,608,619
1080,2020,New Bedford,2010000,376,79.5,7.2,0.5,0.3,12.5,0,2010000,0.5,0.9,11.3,36.5,5.7,0.2,44.8,47.2,52.8,156,494,475
1081,2020,Newburyport,2040000,165,96.4,3.6,0,0,0,0,2040000,0.1,1.7,1,2.9,1.7,0,92.7,50.2,49.8,97,576,585
1082,2020,Newton,2070000,934,97,2.5,0,0.3,0.2,0,2070000,0.2,17.6,4.7,7.4,5.5,0,64.6,49.2,50.8,551,622,642
1083,2020,Norfolk County Agricultural,9150000,113,99.1,0,0,0,0.9,0,9150000,0.4,1.1,1.5,2.5,2.3,0,92.2,69.8,30.2,34,533,505
1084,2020,North Adams,2090000,76,77.6,1.3,3.9,2.6,14.5,0,2090000,0.2,0.5,3.5,5.3,6.7,0.5,83.4,50,50,38,533,493
1085,2020,North Andover,2110000,300,97.7,1.7,0.7,0,0,0,2110000,0.3,7.6,2.9,8.1,2.3,0.3,78.6,49.1,50.9,219,572,575
1086,2020,North Attleborough,2120000,257,95.7,2.7,0,0.4,1.2,0,2120000,0.2,5.3,2.2,4,3.2,0.2,84.9,49.7,50.3,164,571,567
1087,2020,North Brookfield,2150000,35,94.3,2.9,0,0,2.9,0,2150000,0,0.2,0.9,4.9,3.7,0,90.3,47.5,52.5,16,553,511
1088,2020,North Middlesex,7350000,183,97.8,1.6,0,0,0.5,0,7350000,0.1,1.2,0.9,3.1,2.6,0,92.1,49.3,50.7,82,555,532
1089,2020,North Reading,2170000,197,99,1,0,0,0,0,2170000,0,3.6,0.6,2.3,2.4,0.2,91.1,49.5,50.5,112,562,557
1090,2020,Northampton,2100000,188,94.7,1.6,0.5,1.1,2.1,0,2100000,0.3,3.9,2.7,17.2,5.7,0,70.2,49.8,50.2,139,608,602
1091,2020,Northampton-Smith Vocational Agricultural,4060000,102,95.1,0,0,2,2.9,0,4060000,0,1.3,2.6,15.4,1.9,0,78.8,39.7,60.3,16,508,498
1092,2020,Northboro-Southboro,7300000,315,97.8,1.6,0,0,0.6,0,7300000,0.1,9.5,1.1,3.4,2.3,0.4,83.1,53.3,46.7,192,595,606
1093,2020,Northbridge,2140000,113,91.2,2.7,0,1.8,4.4,0,2140000,0,0.9,0.4,7.9,3.4,0.1,87.4,48.5,51.5,45,537,517
1094,2020,Northeast Metropolitan Regional Vocational Technical,8530000,271,98.9,0.4,0,0.4,0.4,0,8530000,0,1.7,3.3,29.6,1.5,0.1,63.8,46.9,53.1,79,493,462
1095,2020,Northern Berkshire Regional Vocational Technical,8510000,107,97.2,2.8,0,0,0,0,8510000,0.2,0.2,0.6,2.5,1.7,0,94.8,37.4,62.6,30,503,481
1096,2020,Norton,2180000,173,94.2,2.9,0,0,2.9,0,2180000,0.2,1.9,1.5,2.8,2.6,0.2,90.8,49.4,50.6,96,550,549
1097,2020,Norwell,2190000,177,97.2,1.7,0,0.6,0.6,0,2190000,0,2.1,0.5,1.6,1.8,0.1,93.9,49.2,50.8,126,602,585
1098,2020,Norwood,2200000,216,96.8,1.9,0.5,0,0.9,0,2200000,0,7.6,10.8,9.4,1.9,0.1,70.2,48.7,51.3,102,546,567
1099,2020,Old Colony Regional Vocational Technical,8550000,128,99.2,0.8,0,0,0,0,8550000,0,0.2,0.2,0.5,1.1,0,98,43.3,56.7,44,529,522
1100,2020,Old Rochester,7400000,158,96.8,1.9,0,0,1.3,0,7400000,0.2,1.9,2.4,1.4,2.8,0,91.4,52,48,151,572,580
1101,2020,Oxford,2260000,79,91.1,2.5,0,0,6.3,0,2260000,0.2,1,1.4,9.5,3.4,0.1,84.5,48.1,51.9,38,523,506
1102,2020,Palmer,2270000,74,94.6,2.7,0,0,2.7,0,2270000,0.1,1.9,2.3,7.6,3.6,0.1,84.4,47.4,52.6,28,546,515
1103,2020,Pathfinder Regional Vocational Technical,8600000,149,94,2.7,2,0,1.3,0,8600000,1,0.5,0.2,4.7,3.7,0,90,40.3,59.7,16,460,453
1104,2020,Paulo Freire Social Justice Charter School (District),35010000,36,89,8.4,0,0,2.7,0,35010000,0,0,4.5,87.9,0,0.3,7.3,56.7,43.3,14,491,450
1105,2020,Peabody,2290000,298,90.9,4.7,0,0,4.4,0,2290000,0,1.8,3.4,12.8,2.3,0,79.7,49,51,165,518,526
1106,2020,Pembroke,2310000,185,98.9,1.1,0,0,0,0,2310000,0.1,0.9,0.7,0.6,1.1,0.2,96.5,48,52,113,553,558
1107,2020,Pentucket,7450000,178,94.9,1.7,0,0.6,2.8,0,7450000,0,1.5,0.4,2.5,1.3,0,94.3,48.5,51.5,97,553,559
1108,2020,Phoenix Academy Public Charter High School Springfield (District),35080000,7,10,20,0,10,60,0,35080000,0,1.2,23.5,65.9,2.9,0,6.5,51.8,48.2,3,nil,nil
1109,2020,Phoenix Charter Academy (District),4930000,28,14.3,25,0,3.6,57.1,0,4930000,0,1.9,18.7,72.3,0,0,7.1,43.2,56.8,2,nil,nil
1110,2020,Pioneer Charter School of Science (District),4940000,49,93.9,6.1,0,0,0,0,4940000,1.1,9.5,33.9,28.9,0.8,0.3,25.5,49.9,50.1,31,559,604
1111,2020,Pioneer Charter School of Science II (PCSS-II) (District),35060000,44,100,0,0,0,0,0,35060000,1.1,10,34.8,17.8,3,0,33.3,54.1,45.9,35,562,625
1112,2020,Pioneer Valley,7500000,37,97.3,0,2.7,0,0,0,7500000,0.1,0.7,1,1.8,3,0,93.4,50.5,49.5,11,605,573
1113,2020,Pioneer Valley Chinese Immersion Charter (District),4970000,8,100,0,0,0,0,0,4970000,0,18.2,4.6,7.1,13.9,0,56.3,54,46,5,nil,nil
1114,2020,Pioneer Valley Performing Arts Charter Public (District),4790000,51,96.1,2,0,0,2,0,4790000,0.2,2.5,7.4,12.2,7.9,0,69.7,66.5,33.5,24,564,512
1115,2020,Pittsfield,2360000,316,87.7,4.1,0,1.6,6.6,0,2360000,0.2,1.7,10.6,10.8,7.6,0,69,48.7,51.3,124,542,525
1116,2020,Plymouth,2390000,536,95.5,1.3,0.4,0.2,2.6,0,2390000,0.3,1.3,1.8,3.7,3.7,0.1,89.1,48.2,51.8,176,546,543
1117,2020,Prospect Hill Academy Charter (District),4870000,57,96.5,3.5,0,0,0,0,4870000,0.4,8.3,55.7,20.3,2.8,0.2,12.2,50.8,49.2,44,514,518
1118,2020,Quabbin,7530000,131,92.4,2.3,0,1.5,3.8,0,7530000,0,0.7,0.5,4.7,2.3,0,91.8,51.6,48.4,64,552,545
1119,2020,Quaboag Regional,7780000,55,92.7,3.6,1.8,1.8,0,0,7780000,0,0.4,0.6,6.2,2.8,0,90,49,51,21,558,523
1120,2020,Quincy,2430000,571,95.4,3.3,0.2,0.2,0.9,0,2430000,0.2,37.1,6.1,5.2,2.9,0.4,48.2,47.5,52.5,401,542,563
1121,2020,Ralph C Mahar,7550000,82,81.7,7.3,2.4,0,8.5,0,7550000,0.6,1.5,2.6,7.3,5.3,0,82.7,50.4,49.6,17,530,532
1122,2020,Randolph,2440000,127,83.5,7.9,1.6,1.6,5.5,0,2440000,0.4,16.7,51.9,11.9,4.1,0.2,14.8,45.4,54.6,72,510,513
1123,2020,Reading,2460000,289,97.9,2.1,0,0,0,0,2460000,0.1,4.8,2.4,1.8,1.9,0,89,47.9,52.1,178,572,582
1124,2020,Revere,2480000,412,80.3,9,1.9,0.5,8.3,0,2480000,0.3,5.1,3.9,49.4,2.5,0.1,38.7,50.1,49.9,165,534,544
1125,2020,Rising Tide Charter Public (District),4830000,63,96.8,1.6,0,1.6,0,0,4830000,0.3,2.4,0.8,2.1,2.9,0,91.6,52.3,47.7,27,578,549
1126,2020,Rockland,2510000,154,88.3,5.2,0,0,6.5,0,2510000,0,0.9,5.2,9.7,4.1,0,80.2,48,52,73,531,530
1127,2020,Rockport,2520000,64,98.4,0,0,0,1.6,0,2520000,0,1.4,0.8,1.6,2.8,0.1,93.3,48,52,45,571,550
1128,2020,Roxbury Preparatory Charter (District),4840000,103,87.4,7.8,0,0,4.9,0,4840000,0.2,0.4,56.3,41.3,0.8,0.1,0.9,50.9,49.1,130,478,498
1129,2020,Sabis International Charter (District),4410000,94,92.6,3.2,0,1.1,3.2,0,4410000,0,3.9,29.2,37.1,4.9,0,24.9,51,49,77,528,519
